CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn,_dataobs_
10299,31,Female,54440,Yonkers,New York,10701,East,United States,26,10183.204,Platinum,2023-11-18,Beauty,0,3757
15749,,Male,63538,Decatur,Illinois,62521,Central,United States,2,4916.7876,Silver,2023-08-05,Electronics,1,3774
10251,32,Female,31887,San Antonio,Texas,78207,Central,United States,74,9513.732,Gold,2023-01-21,Clothing,1,3791
19614,61,Male,105200,Philadelphia,Pennsylvania,19143,,United States,14,8111.842,Gold,2023-11-17,Electronics,0,3799
14441,37,,86344,Philadelphia,Pennsylvania,19143,East,United States,32,5288.9473,Gold,2023-12-18,Home and Kitchen,0,3802
16699,38,Male,106838,New York City,New York,10035,East,United States,42,13012.926,Platinum,2023-12-08,Pet Supplies,0,3807
17596,53,Female,56704,Phoenix,Arizona,85023,West,United States,102,5562.7905,Gold,2023-12-15,Electronics,0,3809
15138,31,Female,95646,Chicago,Illinois,60610,Central,United States,38,12486.407,Platinum,2023-12-24,Pet Supplies,0,3816
14713,36,Male,89145,Seattle,Washington,98103,West,United States,41,5732.1143,Gold,2023-11-29,Clothing,0,3821
15768,,Female,73491,Grand Prairie,Texas,75051,Central,United States,67,727.46924,Bronze,2023-10-27,Clothing,0,3833
16890,40,Male,115090,New York City,New York,10024,East,United States,7,3052.194,Silver,2023-04-07,Pet Supplies,1,3836
17099,43,Male,91026,Pasadena,Texas,77506,Central,United States,33,5087.203,Gold,2023-11-01,Office Products,0,3842
13063,36,Female,73034,Freeport,New York,11520,,United States,82,796.97406,Bronze,2023-05-20,Beauty,1,3845
10898,48,Female,66382,Los Angeles,California,90045,,United States,3,7737.3423,Gold,2023-11-21,Office Products,0,3857
17796,45,Female,44844,Philadelphia,Pennsylvania,19140,East,United States,97,5669.97,Gold,2023-11-24,Office Products,0,3858
18550,39,Female,,Asheville,North Carolina,28806,South,United States,18,7743.052,Gold,2023-12-02,Office Products,0,3859
17590,46,,51279,Seattle,Washington,98105,West,United States,63,1200.0515,Silver,2023-11-14,Beauty,0,3870
15226,25,Male,75144,Seattle,,98105,,United States,80,12555.823,Platinum,2023-12-12,Grocery,0,3871
18069,18,Male,108707,Seattle,Washington,98115,West,United States,69,3455.18,Silver,2023-07-10,Sports and Outdoors,1,3874
14452,18,Female,,Los Angeles,California,90045,West,United States,84,8661.146,Gold,2023-11-18,Pet Supplies,0,3876
11189,46,Female,107084,Plainfield,New Jersey,7060,East,United States,85,4404.032,Silver,2023-06-30,Pet Supplies,1,3879
10464,29,Female,66497,,Rhode Island,2895,East,United States,52,2578.6653,Silver,2023-03-25,Grocery,1,3882
10479,32,Female,79576,Lancaster,Pennsylvania,17602,East,United States,48,6009.652,Gold,2023-02-28,Pet Supplies,1,3883
11153,45,Female,22530,Kenosha,Wisconsin,53142,Central,United States,66,1537.4023,Silver,2023-02-24,Grocery,1,3891
13319,20,Female,22530,San Antonio,Texas,78207,Central,United States,11,3834.9973,Silver,2023-04-18,Beauty,1,3895
12514,,Female,95011,,Pennsylvania,19143,,United States,26,1312.5343,Silver,2023-11-25,Sports and Outdoors,0,3902
14716,,Female,120799,Atlanta,Georgia,30318,South,United States,91,4986.4116,Silver,2023-01-17,Office Products,1,3908
18497,45,Female,77101,Atlanta,Georgia,30318,South,United States,101,8563.669,Gold,2023-11-01,Office Products,0,3911
15525,,Male,64059,Lafayette,Louisiana,70506,,United States,41,8692.492,Gold,2023-12-16,Sports and Outdoors,0,3921
13340,41,Male,73599,San Francisco,California,94110,West,United States,46,7099.29,Gold,2023-12-06,Office Products,0,3929
11502,59,Female,59459,Chicago,,60653,Central,United States,95,3453.3643,Silver,2023-12-31,Home and Kitchen,0,3937
18542,38,Female,85810,New York City,New York,10035,East,United States,88,1425.5588,Silver,2023-09-09,Sports and Outdoors,1,3939
15108,39,,81179,New York City,New York,10011,East,United States,20,6931.881,Gold,2023-12-08,Grocery,0,3941
15114,,Female,69433,Philadelphia,Pennsylvania,19134,East,United States,28,7791.674,Gold,2023-12-14,Health & Personal Care,0,3947
14484,30,Female,48181,Oakland,California,94601,West,United States,26,10271.248,Platinum,2023-06-29,Electronics,1,3949
18947,50,Female,38420,Charlotte,North Carolina,28205,South,United States,36,11413.343,Platinum,2023-11-22,Clothing,0,3956
10803,38,Female,85481,,Florida,33023,South,United States,38,10724.8955,Platinum,2023-12-06,Grocery,0,3965
10877,,Female,74372,Decatur,Illinois,62521,Central,United States,65,2424.7688,Silver,2023-04-27,Grocery,1,3974
13311,41,,74639,Sacramento,California,95823,West,United States,86,5438.2954,Gold,2023-11-22,Beauty,0,3977
12821,41,,84037,New York City,New York,10035,East,United States,48,8050.444,Gold,2023-12-08,Office Products,0,3980
12622,,,111229,New York City,New York,10035,East,United States,29,1350.9908,Silver,2023-06-03,Furniture,1,3982
19355,40,Female,73585,Florence,Kentucky,41042,South,United States,39,12923.809,Platinum,2023-11-15,Home and Kitchen,0,3985
13917,32,Female,53677,Houston,Texas,77095,Central,United States,10,7204.8955,Gold,2023-12-14,Grocery,0,3990
10954,41,Male,83823,,Texas,77041,Central,United States,73,54.187588,Bronze,2023-04-05,Pet Supplies,1,3996
19044,53,Female,87022,New York City,New York,10011,East,United States,31,2757.3381,Silver,2023-09-01,Health & Personal Care,1,3998
10401,30,Female,88567,Detroit,Michigan,48227,Central,United States,78,5262.6006,Gold,2023-11-16,Beauty,0,4000
16075,35,Male,90880,Houston,Texas,77095,Central,United States,31,6649.4585,Gold,2023-01-07,Office Products,1,4003
11730,,Female,71081,Los Angeles,California,90036,West,United States,67,7733.1636,Gold,2023-12-05,Sports and Outdoors,0,4006
11646,41,Female,64333,Jacksonville,Florida,32216,South,United States,38,8083.4844,Gold,2023-12-28,Grocery,0,4014
12494,40,Female,72753,Los Angeles,California,90036,West,United States,104,1541.3312,Silver,2023-06-24,Health & Personal Care,1,4025
19067,,Male,97256,Philadelphia,Pennsylvania,19120,East,United States,70,7506.8975,Gold,2023-12-05,Pet Supplies,0,4028
11527,27,,49419,San Francisco,California,94110,West,United States,2,8586.066,Gold,2023-11-23,Grocery,0,4034
15094,30,,64213,Philadelphia,Pennsylvania,19134,East,United States,90,12805.134,Platinum,2023-11-10,Grocery,0,4040
16672,50,Female,,Chicago,Illinois,60610,Central,United States,85,10220.156,Platinum,2023-11-21,Furniture,0,4047
13495,34,Female,78842,Columbus,Georgia,31907,South,United States,62,10141.78,Platinum,,Health & Personal Care,0,4048
16201,36,Male,61314,Dover,New Hampshire,3820,East,United States,2,2970.101,Silver,2023-03-04,Pet Supplies,1,4052
10249,52,Female,54409,Long Beach,New York,11561,East,United States,82,8454.44,Gold,2023-12-14,Beauty,0,4055
11601,43,Male,50181,Pasadena,California,91104,West,United States,62,6262.0474,Gold,2023-12-22,Home and Kitchen,0,4056
10337,58,Female,70266,,,93727,West,United States,71,12259.432,Platinum,2023-11-06,Electronics,0,4060
13320,39,,47523,Columbia,,29203,South,United States,91,6832.471,Gold,2023-06-23,Home and Kitchen,1,4061
17924,34,Female,64902,Columbia,,29203,South,United States,73,9632.003,Gold,2023-12-31,Electronics,0,4062
10369,,Female,69681,Columbia,South Carolina,29203,South,United States,63,6512.29,Gold,2023-09-17,Health & Personal Care,1,4065
16272,30,Male,,Los Angeles,California,90045,West,United States,31,8098.8066,Gold,2023-12-05,Furniture,0,4067
12959,30,Female,,Houston,,77036,Central,United States,61,2324.5112,Silver,2023-02-06,Electronics,1,4069
18353,39,Male,84225,New York City,New York,10035,East,United States,44,4131.2334,Silver,2023-01-23,Furniture,1,4072
12830,53,Male,82863,Mcallen,Texas,78501,Central,United States,97,2540.175,Silver,2023-12-19,Sports and Outdoors,0,4076
14660,31,Male,73571,Houston,Texas,77070,Central,United States,99,8885.065,Gold,2023-12-03,Health & Personal Care,0,4080
12143,35,Male,64138,New York City,New York,10024,East,United States,1,12219.441,Platinum,2023-09-03,Furniture,1,4090
12270,36,,45532,Cranston,Rhode Island,2920,East,United States,45,7127.4023,Gold,2023-11-16,Home and Kitchen,0,4093
11227,51,,58512,Cranston,Rhode Island,2920,East,United States,1,3958.0344,Silver,2023-02-11,Pet Supplies,1,4096
16567,,Female,73139,Seattle,Washington,98103,West,United States,2,13220.419,Platinum,2023-12-17,Sports and Outdoors,0,4111
12084,30,Female,68654,Los Angeles,California,90004,West,United States,66,197.42802,Bronze,2023-12-18,Home and Kitchen,0,4129
12015,37,Female,41383,Los Angeles,California,90004,West,United States,84,10333.925,Platinum,2023-11-18,Sports and Outdoors,0,4130
12520,41,Male,81771,,Maryland,21215,East,United States,37,1079.7856,Silver,2023-07-05,Clothing,1,4136
19134,29,,56139,Lakeland,Florida,33801,South,United States,69,2859.6704,Silver,2023-10-08,Health & Personal Care,0,4140
13895,,Female,61840,Lakeland,Florida,33801,South,United States,9,8291.337,Gold,2023-11-20,Clothing,0,4142
14541,53,Female,48021,Seattle,Washington,98103,West,United States,21,2439.4001,Silver,2023-02-26,Furniture,1,4147
13875,19,Female,,Seattle,Washington,98115,West,United States,44,10112.751,Platinum,2023-12-26,Furniture,0,4157
15057,23,Female,78978,Jackson,Tennessee,38301,South,United States,49,9227.938,Gold,2023-12-24,Pet Supplies,0,4158
13592,39,,,Baltimore,Maryland,21215,East,United States,58,10411.43,Platinum,2023-11-24,Beauty,0,4159
18377,27,Female,35226,Murray,Utah,84107,West,United States,101,10209.364,Platinum,2023-12-24,Sports and Outdoors,0,4161
14250,30,Male,77651,Port Arthur,,77642,Central,United States,62,366.09564,Bronze,2023-01-22,Beauty,1,4171
13583,41,,113773,Tallahassee,Florida,32303,South,United States,7,12192.985,Platinum,2023-07-26,Sports and Outdoors,1,4184
11347,34,Female,69646,Seattle,,98105,West,United States,63,4943.291,Silver,2023-09-15,Sports and Outdoors,1,4190
17786,36,Female,84244,Los Angeles,California,90032,West,United States,33,12738.531,Platinum,2023-04-08,Pet Supplies,1,4192
18973,58,Female,30847,Los Angeles,California,90045,West,United States,79,5838.7075,Gold,,Clothing,1,4194
12555,18,,77455,New York City,New York,10011,East,United States,34,9685.709,Gold,2023-11-27,Grocery,0,4213
16810,35,,43162,Daytona Beach,,32114,South,United States,10,5745.7896,Gold,2023-12-04,Beauty,0,4218
13544,,Female,64785,Arlington,Virginia,22204,South,United States,31,118.6774,Bronze,2023-06-14,Electronics,1,4225
14916,,Female,98885,San Francisco,,94110,West,United States,48,8278.176,Gold,2023-12-05,Beauty,0,4229
13395,26,Female,92044,Mesa,Arizona,85204,West,United States,4,7098.988,Gold,2023-05-24,Sports and Outdoors,1,4232
12901,39,Male,93244,Aurora,Illinois,60505,Central,United States,1,9548.213,Gold,2023-10-26,Clothing,0,4240
15853,48,Female,63981,Fargo,North Dakota,58103,Central,United States,48,1738.422,Silver,2023-11-26,Office Products,0,4244
17630,48,Female,96689,Lawrence,Indiana,46226,Central,United States,72,11939.963,Platinum,2023-11-08,Health & Personal Care,0,4252
14397,,Female,60088,Henderson,Kentucky,42420,South,United States,73,2441.9922,Silver,,Clothing,1,4261
13788,31,Female,116049,San Francisco,California,94110,,United States,82,4174.049,Silver,2023-01-10,Furniture,1,4263
14291,31,,63528,Highland Park,Illinois,60035,Central,United States,92,6849.5093,Gold,2023-11-01,Sports and Outdoors,0,4265
17016,41,Female,,Highland Park,Illinois,60035,Central,United States,62,11890.272,Platinum,2023-12-21,Home and Kitchen,0,4266
19945,,Female,22569,Columbia,Maryland,21044,East,United States,51,1687.9502,Silver,2023-07-18,Sports and Outdoors,1,4283
17042,34,Male,53126,Lawrence,,1841,East,United States,33,10095.19,Platinum,2023-11-16,Grocery,0,4295
16290,51,Male,102874,Detroit,,48205,Central,United States,1,12722.387,Platinum,2023-12-31,Electronics,0,4298
19303,60,Female,83633,Sandy Springs,Georgia,30328,South,United States,62,12314.201,Platinum,2023-11-22,Pet Supplies,0,4304
17806,54,,58532,Sandy Springs,Georgia,30328,South,United States,63,12889.226,Platinum,2023-01-08,Office Products,1,4305
11875,,Female,63164,Henderson,Kentucky,42420,South,United States,57,3776.2854,Silver,2023-05-03,Beauty,1,4312
10408,34,Female,96597,,Texas,77642,Central,United States,75,6187.9897,Gold,2023-12-25,Health & Personal Care,0,4320
10198,23,Female,78541,Westland,Michigan,48185,Central,United States,76,11356.509,Platinum,2023-11-18,Home and Kitchen,0,4321
13809,39,Male,47096,Bloomington,Indiana,47401,Central,United States,69,10700.2295,Platinum,2023-12-23,Health & Personal Care,0,4325
10983,45,Female,75598,Los Angeles,California,90032,West,United States,77,3011.5208,Silver,2023-06-28,Clothing,1,4330
11698,36,Female,74749,Los Angeles,California,90032,West,United States,49,6669.2007,Gold,2023-07-16,Pet Supplies,1,4331
16266,35,Female,83019,San Francisco,California,94109,West,United States,54,3872.2935,Silver,2023-06-14,Grocery,1,4333
14783,33,Male,,,California,94110,West,United States,42,3229.0107,Silver,2023-05-24,Home and Kitchen,1,4336
15036,,Female,83998,New York City,New York,10035,East,United States,32,7160.09,Gold,2023-05-18,Grocery,1,4346
18737,36,Male,98258,Lawton,,73505,Central,United States,5,7368.558,Gold,2023-11-16,Pet Supplies,0,4357
19965,43,Male,75455,Houston,Texas,77036,Central,United States,17,2206.0173,Silver,2023-09-16,Beauty,1,4368
19418,45,,86309,Los Angeles,California,90032,West,United States,66,2148.2896,Silver,2023-07-25,Pet Supplies,1,4369
12621,46,Female,77349,Philadelphia,Pennsylvania,19140,East,United States,74,996.49603,Bronze,2023-01-02,Electronics,1,4376
17754,49,Female,29904,Bakersfield,California,93309,West,United States,3,1459.0911,Silver,2023-07-29,Electronics,1,4378
19518,50,Male,86124,,California,90045,West,United States,50,3103.822,Silver,2023-09-16,Health & Personal Care,1,4387
17031,23,Male,71856,Seattle,,98105,West,United States,42,2500.373,Silver,2023-09-12,Office Products,1,4395
17097,38,Male,106920,Louisville,Colorado,80027,West,United States,5,6449.357,Gold,,Office Products,0,4401
10766,62,Female,43554,New York City,New York,10024,East,United States,85,7798.628,Gold,2023-11-23,Furniture,0,4403
19359,42,Female,99381,Seattle,Washington,98115,West,United States,21,4598.0737,Silver,2023-05-19,Pet Supplies,1,4415
19874,52,Female,,Chicago,Illinois,60610,Central,United States,65,6208.083,Gold,2023-12-30,Sports and Outdoors,0,4423
16701,33,Female,98058,,Illinois,60610,Central,United States,24,4984.521,Silver,2023-12-30,Grocery,0,4427
13973,34,Female,45330,San Francisco,California,94122,West,United States,52,10337.276,Platinum,2023-06-21,Sports and Outdoors,1,4432
13888,33,Male,60945,Florence,South Carolina,29501,South,United States,34,2353.5662,Silver,2023-11-10,Beauty,0,4435
16506,39,Male,72533,Los Angeles,California,90049,West,United States,56,8226.8545,Gold,2023-11-09,Pet Supplies,0,4440
13079,54,Female,80715,Miramar,,33023,South,United States,76,12546.55,Platinum,2023-07-05,Sports and Outdoors,1,4442
11094,43,Female,53223,Fayetteville,North Carolina,28314,South,United States,50,635.8851,Bronze,2023-03-23,Office Products,1,4445
14229,26,Female,80477,Wichita,Kansas,67212,Central,United States,41,5602.986,Gold,2023-11-25,Electronics,0,4449
11496,38,Female,66803,Los Angeles,California,90036,,United States,49,12217.978,Platinum,2023-12-09,Sports and Outdoors,0,4451
13532,38,,60772,Jackson,Michigan,49201,Central,United States,21,5216.551,Gold,2023-02-19,Pet Supplies,1,4455
17017,28,,51946,Philadelphia,Pennsylvania,19140,East,United States,70,10643.995,Platinum,,Electronics,0,4460
16090,27,,68596,Los Angeles,California,90004,,United States,32,7772.809,Gold,2023-11-08,Health & Personal Care,0,4472
14663,63,Female,57205,Los Angeles,California,90004,West,United States,23,1990.8419,Silver,2023-05-12,Home and Kitchen,1,4474
10462,45,Male,55343,Milwaukee,Wisconsin,53209,,United States,29,8130.4053,Gold,2023-12-09,Electronics,0,4476
13849,,Male,43321,Baltimore,Maryland,21215,East,United States,24,7695.9937,Gold,2023-12-10,Clothing,0,4480
16480,,,54679,,Florida,32216,,United States,94,11603.514,Platinum,2023-12-08,Electronics,0,4491
17900,,Female,,,Texas,77070,Central,United States,1,5777.32,Gold,2023-11-13,Furniture,0,4492
13343,44,Female,57959,Houston,Texas,77070,Central,United States,89,6391.523,Gold,2023-12-31,Electronics,0,4493
12722,31,Female,78382,Everett,Massachusetts,2149,East,United States,4,11694.509,Platinum,2023-12-28,Furniture,0,4496
13953,40,Female,59005,,California,90049,West,United States,21,11724.722,Platinum,2023-08-21,Home and Kitchen,1,4498
10125,39,,39146,Columbia,Tennessee,38401,South,United States,89,10884.475,Platinum,2023-12-29,Health & Personal Care,0,4500
16661,39,Female,51359,New York City,New York,10011,East,United States,2,3880.552,Silver,2023-01-12,Health & Personal Care,1,4505
16982,59,Male,39119,San Francisco,California,94122,West,United States,43,257.37054,Bronze,2023-02-02,Health & Personal Care,1,4509
15998,32,,53862,San Francisco,California,94122,West,United States,10,1623.4467,Silver,2023-11-03,Sports and Outdoors,0,4512
10271,49,,59819,San Francisco,California,94122,West,United States,2,6533.547,Gold,2023-11-09,Furniture,0,4513
16620,52,Female,77704,Newport News,,23602,South,United States,57,11396.821,Platinum,2023-06-21,Health & Personal Care,1,4517
19735,37,Female,45858,Fort Collins,Colorado,80525,West,United States,57,6367.05,Gold,2023-12-13,Home and Kitchen,0,4520
17654,,Female,76743,Richmond,Virginia,23223,South,United States,80,7164.7227,Gold,,Electronics,1,4524
