Country,City,State,Postal Code,Region,Age,Gender,Income,Customer ID
United States,Atlanta,Georgia,30318,South,54.0,Male,87445.0,19130
United States,Atlanta,Georgia,30318,South,41.0,Female,71554.0,17751
United States,Atlanta,Georgia,30318,South,23.0,Female,58912.0,17763
United States,Atlanta,Georgia,30318,South,38.0,Female,76473.0,14483
United States,Orlando,Florida,32839,South,23.0,Female,,11745
United States,San Francisco,California,94122,West,42.0,Female,116825.0,11983
United States,San Francisco,California,94122,West,42.0,,69857.0,12765
United States,San Francisco,California,94122,West,39.0,Female,75162.0,17096
United States,San Francisco,,94122,West,31.0,,77837.0,13954
United States,Toledo,,43615,East,18.0,Female,48844.0,18357
United States,Toledo,Ohio,43615,East,,Female,61551.0,12065
United States,Saint Petersburg,,33710,South,38.0,Female,72696.0,15570
United States,,Arizona,85705,West,43.0,Female,59479.0,10728
United States,Tucson,,85705,West,47.0,Male,,13946
United States,Los Angeles,California,90036,West,41.0,Female,,14912
United States,San Diego,California,92105,West,39.0,Female,83802.0,14362
United States,New York City,New York,10035,East,46.0,Male,113960.0,16555
United States,San Diego,California,92037,West,40.0,Female,,15035
United States,San Diego,California,92037,West,47.0,Female,95282.0,19634
United States,Westfield,New Jersey,7090,,,Female,40643.0,12926
United States,Westfield,New Jersey,7090,,26.0,Male,71163.0,12721
United States,Westfield,New Jersey,7090,East,32.0,Male,68594.0,19615
United States,Orange,,7050,East,43.0,,38470.0,19313
United States,Orange,,7050,East,78.0,Female,62883.0,15085
United States,Woodstock,Illinois,60098,Central,23.0,,124420.0,10635
United States,San Francisco,California,94110,West,66.0,Female,92744.0,16591
United States,San Francisco,California,94122,West,35.0,Male,83732.0,12680
United States,Tempe,Arizona,85281,West,53.0,Female,61547.0,17595
United States,Los Angeles,California,90008,,38.0,Female,99667.0,19430
United States,,California,90008,West,31.0,,,18967
United States,Los Angeles,,90008,West,42.0,Female,59818.0,19439
United States,Seattle,Washington,98105,West,46.0,Female,37824.0,10363
United States,Lake Charles,Louisiana,70601,South,43.0,Female,99697.0,18005
United States,Lake Charles,Louisiana,70601,South,42.0,Female,,16257
United States,Rochester,New York,14609,East,,Male,29277.0,18995
United States,Rochester,New York,14609,East,39.0,Female,68357.0,14326
United States,Rochester,,14609,East,45.0,,60276.0,10518
United States,Rochester,New York,14609,East,22.0,Female,67709.0,15616
United States,Long Beach,New York,11561,East,38.0,,52697.0,11102
United States,Charlotte,North Carolina,28205,South,,Female,,14409
United States,Houston,Texas,77036,,54.0,Male,52728.0,15906
United States,New York City,New York,10035,East,18.0,Female,59302.0,16984
United States,New York City,,10035,East,,Female,,11188
United States,Columbus,Georgia,31907,South,,Female,100901.0,19269
United States,Chicago,Illinois,60610,Central,,,42681.0,10384
United States,Highland Park,Illinois,60035,Central,32.0,,46243.0,14084
United States,Highland Park,Illinois,60035,Central,39.0,Male,59747.0,12900
United States,Seattle,Washington,98115,West,38.0,Female,44983.0,19302
United States,Eagan,,55122,Central,35.0,Female,81336.0,13386
United States,Eagan,Minnesota,55122,Central,51.0,,88015.0,11943
United States,Eagan,Minnesota,55122,Central,,Female,121347.0,14869
United States,Seattle,Washington,98103,West,47.0,Female,86141.0,19319
United States,Coral Springs,,33065,South,46.0,Female,90542.0,11025
United States,Hempstead,New York,11550,East,24.0,Female,76686.0,19108
United States,Hempstead,New York,11550,East,61.0,Female,62080.0,12853
United States,Hempstead,New York,11550,East,,Male,31669.0,18692
United States,Noblesville,Indiana,46060,Central,50.0,,74805.0,14399
United States,Noblesville,Indiana,46060,Central,30.0,Female,,10172
United States,Noblesville,Indiana,46060,Central,53.0,Female,84357.0,19899
United States,,Texas,75220,Central,35.0,Female,49959.0,15547
United States,Philadelphia,,19140,East,54.0,Male,124780.0,11152
United States,Philadelphia,,19140,East,39.0,Female,87427.0,17471
United States,Philadelphia,Pennsylvania,19140,East,37.0,Female,72481.0,12723
United States,San Francisco,California,94109,,41.0,Male,,16728
United States,Austin,Texas,78745,Central,48.0,,29952.0,10378
United States,,Michigan,48234,Central,42.0,Female,103495.0,13473
United States,Watertown,New York,13601,East,59.0,Female,59940.0,16963
United States,Watertown,New York,13601,,,Female,61302.0,18065
United States,Columbus,Georgia,31907,South,35.0,Female,88288.0,19096
United States,Apple Valley,Minnesota,55124,Central,32.0,Female,63135.0,16854
United States,,North Carolina,27217,South,33.0,,,19816
United States,Saginaw,Michigan,48601,Central,36.0,Male,108536.0,17073
United States,San Francisco,California,94109,West,,Female,62886.0,19835
United States,San Francisco,California,94109,West,,,58725.0,16379
United States,San Francisco,California,94109,West,,,51684.0,19644
United States,Seattle,,98105,West,64.0,Female,86586.0,16016
United States,Seattle,Washington,98105,West,33.0,,25274.0,16092
United States,Seattle,Washington,98105,West,31.0,Male,94534.0,18156
United States,,Washington,98105,West,36.0,Female,34064.0,13482
United States,Seattle,Washington,98105,West,43.0,Female,96112.0,15253
United States,Seattle,,98105,West,44.0,Female,82746.0,16832
United States,Seattle,Washington,98105,West,52.0,Female,105530.0,19973
United States,,Wisconsin,53209,Central,35.0,Male,81892.0,14980
United States,Milwaukee,Wisconsin,53209,Central,40.0,,46780.0,19897
United States,Milwaukee,Wisconsin,53209,Central,40.0,Female,69228.0,18118
United States,Los Angeles,California,90049,West,,Female,85319.0,15739
United States,Los Angeles,,90049,West,,Female,22894.0,10290
United States,San Francisco,California,94122,West,33.0,Female,105625.0,17178
United States,,California,92024,,33.0,Female,67664.0,14344
United States,San Diego,California,92024,,42.0,Female,77973.0,17332
United States,San Diego,California,92024,West,32.0,Female,74005.0,10206
United States,Glendale,,85301,West,,Female,66263.0,16737
United States,Glendale,Arizona,85301,West,52.0,Male,55363.0,10622
United States,Glendale,Arizona,85301,West,30.0,Female,93366.0,19356
United States,Glendale,Arizona,85301,West,29.0,Female,,18684
United States,Glendale,Arizona,85301,West,32.0,Male,48363.0,19163
United States,Glendale,Arizona,85301,West,,,,16306
United States,New York City,New York,10035,,,Female,77804.0,13143
United States,Watertown,New York,13601,East,46.0,Male,39570.0,14345
United States,Springfield,Ohio,45503,East,50.0,,,14655
United States,Los Angeles,California,90032,West,70.0,Female,,14182
United States,,California,90032,West,26.0,,56586.0,11507
United States,Seattle,Washington,98115,West,42.0,Female,56014.0,17610
United States,Seattle,,98115,West,37.0,Female,39669.0,12056
United States,Oceanside,California,92054,West,65.0,Female,42769.0,18552
United States,Oceanside,California,92054,West,,Female,70896.0,14295
United States,Oceanside,California,92054,,44.0,Female,59106.0,18431
United States,Oceanside,California,92054,West,18.0,Female,99847.0,19228
United States,Skokie,Illinois,60076,Central,41.0,Female,104282.0,16658
United States,Skokie,Illinois,60076,,18.0,,37185.0,11217
United States,Fayetteville,North Carolina,28314,South,57.0,Female,42530.0,15816
United States,Fayetteville,North Carolina,28314,South,36.0,Male,87096.0,18688
United States,Fayetteville,,28314,South,,Male,,19763
United States,Fayetteville,North Carolina,28314,South,18.0,Male,,13949
United States,Fayetteville,North Carolina,28314,South,23.0,Female,107579.0,14486
United States,,Oklahoma,74133,Central,18.0,,71411.0,10430
United States,Allen,Texas,75002,Central,46.0,Male,22530.0,15188
United States,,Texas,75002,Central,38.0,Female,44690.0,14336
United States,Philadelphia,Pennsylvania,19143,East,43.0,Female,70509.0,16497
United States,,New York,14609,,32.0,Female,106663.0,19741
United States,Mount Pleasant,South Carolina,29464,,36.0,Female,69055.0,13274
United States,Philadelphia,Pennsylvania,19134,East,26.0,Female,120849.0,15935
United States,,Pennsylvania,19134,East,49.0,Female,100709.0,16217
United States,Seattle,,98115,West,,Male,74913.0,10429
United States,Seattle,Washington,98115,,39.0,Male,48320.0,15277
United States,Springfield,Oregon,97477,West,45.0,Female,76544.0,17090
United States,Springfield,Oregon,97477,West,45.0,Female,86067.0,11449
United States,Columbus,Georgia,31907,South,52.0,Female,51136.0,19931
United States,Columbus,Georgia,31907,South,56.0,Female,89632.0,18870
United States,,Georgia,31907,South,26.0,Male,64336.0,11261
United States,Los Angeles,California,90032,West,32.0,Female,76824.0,19327
United States,Los Angeles,California,90032,,29.0,Female,82167.0,17186
United States,Los Angeles,California,90032,West,,Female,83001.0,13040
United States,Los Angeles,,90032,West,34.0,Female,57415.0,14193
United States,New York City,New York,10024,East,18.0,,46401.0,19711
United States,,Michigan,48227,Central,,Female,97227.0,18448
United States,Stockton,California,95207,West,47.0,Male,58449.0,15987
United States,Phoenix,Arizona,85023,West,42.0,Male,67092.0,16735
United States,,Pennsylvania,19120,East,33.0,Male,60890.0,15758
United States,Philadelphia,Pennsylvania,19120,East,38.0,Female,82185.0,14030
United States,Philadelphia,,19120,East,38.0,Female,73690.0,16347
United States,,,19120,East,43.0,Male,45470.0,18627
United States,Philadelphia,Pennsylvania,19120,,41.0,Female,77014.0,18394
United States,Philadelphia,Pennsylvania,19120,East,43.0,Female,84052.0,11209
United States,Sterling Heights,Michigan,48310,Central,,Male,76484.0,16815
United States,Rochester,New York,14609,,18.0,Female,47447.0,17245
United States,New York City,New York,10011,East,52.0,Male,113931.0,10632
United States,Eau Claire,Wisconsin,54703,Central,33.0,Male,84664.0,15837
United States,New York City,New York,10009,East,37.0,Male,141890.0,11577
United States,,California,91730,West,18.0,Male,117059.0,14977
United States,Murray,Kentucky,42071,South,,Female,73402.0,17715
United States,Toledo,Ohio,43615,East,26.0,Male,44245.0,10317
United States,,Colorado,80027,West,40.0,Female,95855.0,12695
United States,,Colorado,80027,West,,Female,22530.0,10234
United States,Louisville,Colorado,80027,West,46.0,Female,51569.0,18160
United States,Louisville,Colorado,80027,West,46.0,,115151.0,17498
United States,Louisville,Colorado,80027,West,64.0,Male,87691.0,18768
United States,New York City,New York,10035,East,33.0,Male,,18886
United States,,Texas,78577,Central,43.0,Male,65865.0,18970
United States,Pharr,Texas,78577,Central,46.0,Female,79453.0,11644
United States,Pharr,Texas,78577,,38.0,Female,69027.0,11940
United States,West Jordan,,84084,West,23.0,Female,114477.0,18181
United States,West Jordan,Utah,84084,West,31.0,,129413.0,16328
United States,West Jordan,Utah,84084,West,33.0,,47677.0,10542
United States,West Jordan,Utah,84084,West,35.0,,66014.0,10619
United States,Brownsville,Texas,78521,Central,32.0,,58184.0,12064
United States,New York City,New York,10011,,45.0,Male,90494.0,18210
United States,New York City,New York,10011,East,41.0,Male,75637.0,18731
United States,Philadelphia,Pennsylvania,19140,,18.0,Female,33850.0,19165
United States,Billings,Montana,59102,West,52.0,Female,87899.0,10283
United States,Chesapeake,Virginia,23320,South,43.0,Female,56400.0,15663
United States,Gresham,Oregon,97030,,37.0,,61235.0,19298
United States,,Michigan,48146,Central,53.0,Female,72787.0,10067
United States,,Michigan,48146,Central,36.0,Female,74605.0,15793
United States,Gresham,Oregon,97030,West,,Female,62800.0,15098
United States,Philadelphia,Pennsylvania,19143,East,23.0,Female,118285.0,18543
United States,Monroe,Louisiana,71203,South,53.0,Female,100501.0,18406
United States,Monroe,Louisiana,71203,South,33.0,Male,86323.0,12075
United States,Monroe,,71203,South,46.0,Male,99343.0,11233
United States,Monroe,Louisiana,71203,South,44.0,,47498.0,16552
United States,Monroe,Louisiana,71203,,38.0,,92732.0,19208
United States,Pasadena,California,91104,West,43.0,Male,59808.0,19207
United States,Chattanooga,Tennessee,37421,South,29.0,Female,35987.0,18019
United States,Long Beach,California,90805,West,26.0,,85082.0,12872
United States,Long Beach,California,90805,West,40.0,Female,82203.0,10660
United States,Long Beach,California,90805,West,,Male,70800.0,18676
United States,Troy,Ohio,45373,East,42.0,Female,126822.0,10532
United States,Minneapolis,Minnesota,55407,Central,,,62049.0,14603
United States,Minneapolis,Minnesota,55407,Central,55.0,,,10424
United States,Seattle,Washington,98105,West,46.0,Male,90224.0,15059
United States,Columbus,Georgia,31907,South,28.0,Male,59379.0,18879
United States,Columbus,Georgia,31907,South,,Male,37965.0,16447
United States,,Idaho,83642,West,49.0,Male,43566.0,16302
United States,Meridian,,83642,,18.0,Female,30701.0,13886
United States,Meridian,Idaho,83642,West,48.0,Female,93768.0,16413
United States,Detroit,Michigan,48227,Central,45.0,Female,112998.0,13437
United States,,Michigan,48227,Central,48.0,Male,65037.0,16751
United States,,Illinois,60623,Central,,Female,55048.0,12844
United States,San Francisco,California,94110,West,52.0,Female,,17745
United States,San Francisco,,94110,West,24.0,Female,57533.0,14825
United States,,California,94110,West,31.0,Male,55824.0,15921
United States,San Francisco,California,94110,West,28.0,Female,65975.0,17542
United States,Newark,Ohio,43055,East,23.0,Male,,14352
United States,Dallas,Texas,75081,Central,,Female,63816.0,13479
United States,Newark,Delaware,19711,East,,,41389.0,12157
United States,Newark,Delaware,19711,East,54.0,,49386.0,13640
United States,Albuquerque,New Mexico,87105,West,42.0,Female,49473.0,10225
United States,Albuquerque,New Mexico,87105,West,26.0,,127509.0,12166
United States,Albuquerque,New Mexico,87105,West,,Female,102616.0,14775
United States,,New Mexico,87105,West,40.0,Female,51838.0,18511
United States,Albuquerque,New Mexico,87105,,32.0,Male,77480.0,12639
United States,Toledo,Ohio,43615,,31.0,Female,50989.0,19893
United States,Newark,Delaware,19711,East,,Male,92859.0,15185
United States,Newark,Delaware,19711,East,39.0,Female,46902.0,16719
United States,Newark,Delaware,19711,East,30.0,Female,64693.0,17030
United States,Los Angeles,California,90045,,36.0,Male,57816.0,19471
United States,Los Angeles,California,90032,West,35.0,Female,,19125
United States,Dallas,Texas,75217,Central,41.0,Male,101854.0,19168
United States,Dallas,Texas,75217,Central,62.0,Female,98930.0,18727
United States,,,75217,Central,46.0,Female,34572.0,18285
United States,San Diego,California,92037,West,53.0,,,19370
United States,Apple Valley,California,92307,West,34.0,,,14874
United States,Apple Valley,California,92307,West,28.0,Female,63788.0,10574
United States,Louisville,,40214,,20.0,Female,53576.0,16936
United States,Louisville,Kentucky,40214,South,24.0,Male,73589.0,13554
United States,New York City,New York,10024,East,39.0,,,14801
United States,Houston,Texas,77070,Central,38.0,Female,39363.0,14002
United States,Houston,Texas,77070,,24.0,Male,51118.0,18992
United States,Houston,Texas,77070,Central,,Male,82764.0,18686
